FECHA;COMP.;CODIGO;CUENTA;CONCEPTO; DEBE ; HABER ;REFERENCIA
31/1/2024;76;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;707,72;1616
31/1/2024;76;1111001;Caja Principal;RESUMEN DEL DIA;5.130,98;;1616
31/1/2024;76;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.888,79;1617
31/1/2024;76;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;782,21;1617
31/1/2024;76;1111001;Caja Principal;RESUMEN DEL DIA;5.671,00;;1617
31/1/2024;76;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;INVERSIONES DAS 2022,C.A.;;3.016,04;22706
31/1/2024;76;2121001;Débito Fiscal IVA;INVERSIONES DAS 2022,C.A.;;482,57;22706
31/1/2024;76;1111001;Caja Principal;INVERSIONES DAS 2022,C.A.;104,96;;22706
31/1/2024;76;2124007;IGTF Percibido de clientes;INVERSIONES DAS 2022,C.A.;;104,96;22706
31/1/2024;76;1111001;Caja Principal;INVERSIONES DAS 2022,C.A.;3.498,61;;22706
31/1/2024;76;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;CORPORACION PAYTECH C.A.;;7.209,19;22707
31/1/2024;76;2121001;Débito Fiscal IVA;CORPORACION PAYTECH C.A.;;1.153,47;22707
31/1/2024;76;1141002;Retención 75% IVA Clientes;CORPORACION PAYTECH C.A.;865,1;;2,02E+13
31/1/2024;76;1142001;ISLR Retenido por Clientes;CORPORACION PAYTECH C.A.;144,18;;2,02E+13
31/1/2024;76;6121040;Gastos de Bancarios y Pasarelas de pago                    ;CORPORACION PAYTECH C.A.;167,26;;22707
31/1/2024;76;1111001;Caja Principal;CORPORACION PAYTECH C.A.;7.186,12;;22707
31/1/2024;76;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;FACTOR 650, C.A;;1.594,84;22708
31/1/2024;76;2121001;Débito Fiscal IVA;FACTOR 650, C.A;;255,17;22708
31/1/2024;76;1111001;Caja Principal;FACTOR 650, C.A;1.850,01;;22708
31/1/2024;76;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;EDEN BOLIVAR ESCUELA DE BAILE Y MUSICA, C.A.;;2.265,90;22709
31/1/2024;76;2121001;Débito Fiscal IVA;EDEN BOLIVAR ESCUELA DE BAILE Y MUSICA, C.A.;;362,54;22709
31/1/2024;76;1111001;Caja Principal;EDEN BOLIVAR ESCUELA DE BAILE Y MUSICA, C.A.;78,85;;22709
31/1/2024;76;2124007;IGTF Percibido de clientes;EDEN BOLIVAR ESCUELA DE BAILE Y MUSICA, C.A.;;78,85;22709
31/1/2024;76;1111001;Caja Principal;EDEN BOLIVAR ESCUELA DE BAILE Y MUSICA, C.A.;2.628,44;;22709
31/1/2024;76;1142004;ISLR Otros;ISLR 1%;951,94;;ISLR
31/1/2024;76;2124004;Islr 1% por pagar;ISLR 1%;;951,94;ISLR
31/1/2024;76;5131001;Sueldos Empleados                                ;2da QUINCENA MES 01-2024;390;;NOM
31/1/2024;76;5131005;Bono de Alimentación                     ;2da QUINCENA MES 01-2024;8.688,00;;NOM
31/1/2024;76;5131008;Prestaciones Sociales-Antiguedad               ;2da QUINCENA MES 01-2024;81,9;;NOM
31/1/2024;76;5131009;Vacaciones                                        ;2da QUINCENA MES 01-2024;16,25;;NOM
31/1/2024;76;5131010;Utilidades;2da QUINCENA MES 01-2024;32,5;;NOM
31/1/2024;76;5131012;Aporte IVSS;2da QUINCENA MES 01-2024;28,6;;NOM
31/1/2024;76;5131013;Aporte I.N.C.E                                    ;2da QUINCENA MES 01-2024;7,8;;NOM
31/1/2024;76;5131014;Aporte FAOV                                     ;2da QUINCENA MES 01-2024;7,8;;NOM
31/1/2024;76;2131002;Retenciones IVSS Empleados;2da QUINCENA MES 01-2024;;18;NOM
31/1/2024;76;2131003;Retenciones SPF Empleados;2da QUINCENA MES 01-2024;;2,25;NOM
31/1/2024;76;2131004;Retenciones FAOV Empleados;2da QUINCENA MES 01-2024;;3,9;NOM
31/1/2024;76;2141001;Aportes IVSS Y SPF ;2da QUINCENA MES 01-2024;;28,6;NOM
31/1/2024;76;2141002;Aportes FAOV ;2da QUINCENA MES 01-2024;;7,8;NOM
31/1/2024;76;2141003;Aportes INCES ;2da QUINCENA MES 01-2024;;7,8;NOM
31/1/2024;76;2161004;Vacaciones por pagar;2da QUINCENA MES 01-2024;;16,25;NOM
31/1/2024;76;2161005;Utilidades por pagar;2da QUINCENA MES 01-2024;;32,5;NOM
31/1/2024;76;2241001;Prestaciones Sociales por Pagar;2da QUINCENA MES 01-2024;;81,9;NOM
31/1/2024;76;2161001;Nomina por Pagar;2da QUINCENA MES 01-2024;;9.053,85;NOM
31/1/2024;76;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;2.949,77;;BANCAAMIGA
31/1/2024;76;6121046;IGTF Moneda Nacional       ;ITF;2.050,39;;BANCAAMIGA
31/1/2024;76;5131006;Bonificaciones Contractuales             ;TRANSF BCO VZLA PERS;3.850,00;;BANCAAMIGA
31/1/2024;76;6121031;Honorarios Profesionales;HONORARIOS FREDDY MES DE DIC;2.160,00;;BANCAAMIGA
31/1/2024;76;5132010;mantenimiento equipos control de acceso vehicular;PAGO LUIS ESPINOZA TECNICO ;1.800,00;;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;TRANSF BCO VZLA;34.390,00;;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;COMPRA DIV;1.916,40;;BANCAAMIGA
31/1/2024;76;2124007;IGTF Percibido de clientes;PLANILLA 99021;250,86;;BANCAAMIGA
31/1/2024;76;2124004;Islr 1% por pagar;PLANILLA 99044;497,23;;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;TRANSF A BCO VZLA;5.300,00;;BANCAAMIGA
31/1/2024;76;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;13.997,44;;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;REINTEGRO EL 24/01;2.000,00;;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;TRANSF A BANESCO;400;;BANCAAMIGA
31/1/2024;76;5132010;mantenimiento equipos control de acceso vehicular;MIREYA MACIAS ALQUILER DE EQUIPOS;5.700,00;;BANCAAMIGA
31/1/2024;76;6121029;Mantenimiento y Reparaciones;MATERIAL DE LIMPIEZA C.I.V 13,713,265;874;;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;MONTO REINTEGRADO EL 26/01;2.000,00;;BANCAAMIGA
31/1/2024;76;5132002;Arrendamiento;PAGO CONCESION NOVIEM 2023;21.400,00;;BANCAAMIGA
31/1/2024;76;5131006;Bonificaciones Contractuales             ;TRANS XXXXX;3.800,00;;BANCAAMIGA
31/1/2024;76;2121003;IVA por Pagar;PAGO PLANILLA 99030;9.662,42;;BANCAAMIGA
31/1/2024;76;1112002;Banco BancaAmiga;TRANSFERENCIAS REALIZADAS;;114.998,51;BANCAAMIGA
31/1/2024;76;1112002;Banco BancaAmiga;TRANSFERENCIAS RECIBIDAS;115.049,28;;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;LIQUIDACION DE PUNTO;;84.224,36;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;TRANSFE DESDE BANESCO;;1.100,00;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;REINTEGRO ;;1.700,00;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;REVERSO DEL 25/01;;2.000,00;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;PAGO DIRECTO;;21.795,51;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;REVERSO DEL 23/012;;2.000,00;BANCAAMIGA
31/1/2024;76;1111001;Caja Principal;PUESTO FIJO  FACTOR 650C.A.;;1.850,00;BANCAAMIGA
31/1/2024;76;4141003;Ingresos Otros;INT;;379,41;BANCAAMIGA
31/1/2024;76;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;70,45;;BANESCO
31/1/2024;76;6121046;IGTF Moneda Nacional       ;ITF;213,5;;BANESCO
31/1/2024;76;1111001;Caja Principal;MONTO REVERSADO;341,92;;BANESCO
31/1/2024;76;6121021;Consumo de Electricidad                               ;ELECTRICIDAD  XXXXX;1.182,36;;BANESCO
31/1/2024;76;2114001;Cuentas por Pagar Directivos;PAGO ELECTRICIDAD APTO;170,96;;BANESCO
31/1/2024;76;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;5.640,00;;BANESCO
31/1/2024;76;6121019;Teléfono - Celulares                              ;RECARGA TELEFONICA;225;;BANESCO
31/1/2024;76;6121019;Teléfono - Celulares                              ;RECARGA;170;;BANESCO
31/1/2024;76;6121019;Teléfono - Celulares                              ;CANTV;492,2;;BANESCO
31/1/2024;76;2114010;Otras Cuentas por Pagar ;COMPRA DE MATERIAL DE OFICINA FACT 38856;1.300,00;;BANESCO
31/1/2024;76;1111001;Caja Principal;TRANSF  A BANCAMIGA;1.100,00;;BANESCO
31/1/2024;76;1112001;Banco Banesco;TRANSFERENCIAS REALIZADAS;;10.906,39;BANESCO
31/1/2024;76;1112001;Banco Banesco;TRANSFERENCIAS RECIBIDAS;10.454,53;;BANESCO
31/1/2024;76;1111001;Caja Principal;TICKET;;5.583,00;BANESCO
31/1/2024;76;1111001;Caja Principal;TICKET PRODELLI;;2.534,00;BANESCO
31/1/2024;76;1111001;Caja Principal;PUESTO FIJO  GONCONSULT;;1.588,79;BANESCO
31/1/2024;76;1111001;Caja Principal;TRANSF DESDE BANCAMIGA;;400;BANESCO
31/1/2024;76;1111001;Caja Principal;REVERSO ;;341,92;BANESCO
31/1/2024;76;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;;3,41;BANESCO
31/1/2024;76;6121046;IGTF Moneda Nacional       ;ITF;;3,41;BANESCO
31/1/2024;76;2121003;IVA por Pagar;PAGO DE IVA 99030;16.679,33;;BDV
31/1/2024;76;6121046;IGTF Moneda Nacional       ;ITF;101,59;;BDV
31/1/2024;76;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;77,95;;BDV
31/1/2024;76;6121029;Mantenimiento y Reparaciones;TRABAJOS DE LIMPIEZA ESTAC.;768;;BDV
31/1/2024;76;6121029;Mantenimiento y Reparaciones;TRABAJOS DE JADINERIA ;768;;BDV
31/1/2024;76;5132002;Arrendamiento;COMPLEMENTO CONCESION. NOVIEM 2023;3.465,17;;BDV
31/1/2024;76;1112003;Banco de Venezuela;TRANSFERENCIAS REALIZADAS;;21.860,04;BDV
31/1/2024;76;1112003;Banco de Venezuela;TRANSFERENCIAS RECIBIDAS;19.650,00;;BDV
31/1/2024;76;1111001;Caja Principal;TRANSF DESDE BCO VZLA;;15.350,00;BDV
31/1/2024;76;1111001;Caja Principal;TRANSF DESDE BANCAMIGA;;4.300,00;BDV
31/1/2024;76;5131016;Trabajos a Destajo;MIGUELINA TORRES;4.860,00;;pago
31/1/2024;76;2114001;Cuentas por Pagar Directivos;MIGUELINA TORRES;;4.860,00;pago
31/1/2024;76;6121023;Comidas, Viajes y Traslados                       ;PASAJES DE EMPLEADAS  SEMANAS DEL 19 Y 26 DE ENERO;520;;pago
31/1/2024;76;2114001;Cuentas por Pagar Directivos;PASAJES DE EMPLEADAS  SEMANAS DEL 19 Y 26 DE ENERO;;520;pago
31/1/2024;76;2121001;Débito Fiscal IVA;IVA;15.231,11;;IVA
31/1/2024;76;1141001;Crédito Fiscal IVA Compras;IVA;;1.908,43;IVA
31/1/2024;76;1141002;Retención 75% IVA Clientes;IVA;;865,1;IVA
31/1/2024;76;2121003;IVA por Pagar;IVA;;12.457,58;IVA
31/1/2024;76;2114010;Otras Cuentas por Pagar ;pago facturas varias farmatodo, excelsior, sami pan;12.230,48;;pago
31/1/2024;76;2114001;Cuentas por Pagar Directivos;pago facturas varias farmatodo, excelsior, sami pan;;12.230,48;pago
31/1/2024;76;2161001;Nomina por Pagar;pago nomina ;9.443,85;;pago
31/1/2024;76;2114001;Cuentas por Pagar Directivos;pago nomina ;;9.443,85;pago
15/2/2024;77;6121016;Papeleria;BAZAR Y LIBRERÍA ARAIRA JF, C.A.;501,79;;38929
15/2/2024;77;2114010;Otras Cuentas por Pagar ;BAZAR Y LIBRERÍA ARAIRA JF, C.A.;;501,79;38929
15/2/2024;77;6121016;Papeleria;BAZAR Y LIBRERÍA ARAIRA JF, C.A.;145;;39049
15/2/2024;77;2114010;Otras Cuentas por Pagar ;BAZAR Y LIBRERÍA ARAIRA JF, C.A.;;145;39049
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;PANADERIA PASTELERIA SAMI PAN I.G., C.A. ;252,21;;113302
15/2/2024;77;2114010;Otras Cuentas por Pagar ;PANADERIA PASTELERIA SAMI PAN I.G., C.A. ;;252,21;113302
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;FARMATODO, C.A. ;429,4;;74288
15/2/2024;77;2114010;Otras Cuentas por Pagar ;FARMATODO, C.A. ;;429,4;74288
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;2.261,11;;40637
15/2/2024;77;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;2.261,11;40637
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;PANADERIA PASTELERIA SAMI PAN I.G., C.A. ;250,74;;113766
15/2/2024;77;2114010;Otras Cuentas por Pagar ;PANADERIA PASTELERIA SAMI PAN I.G., C.A. ;;250,74;113766
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;INVERSIONES DOMI ZONA I, C.A. ;1.196,12;;52857
15/2/2024;77;2114010;Otras Cuentas por Pagar ;INVERSIONES DOMI ZONA I, C.A. ;;1.196,12;52857
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;209,98;;38194
15/2/2024;77;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;209,98;38194
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;446,27;;59151
15/2/2024;77;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;446,27;59151
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;72,41;;47869
15/2/2024;77;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;72,41;47869
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;PANADERIA PASTELERIA SAMI PAN I.G., C.A. ;83,83;;46072
15/2/2024;77;2114010;Otras Cuentas por Pagar ;PANADERIA PASTELERIA SAMI PAN I.G., C.A. ;;83,83;46072
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;PAULAS BAKERY, C.A. ;254,04;;39675
15/2/2024;77;2114010;Otras Cuentas por Pagar ;PAULAS BAKERY, C.A. ;;254,04;39675
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;390,6;;47805
15/2/2024;77;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;390,6;47805
15/2/2024;77;6121027;Gastos Medicos;FARMACIA TRIALCA, C.A. ;611,85;;15814
15/2/2024;77;2114010;Otras Cuentas por Pagar ;FARMACIA TRIALCA, C.A. ;;611,85;15814
15/2/2024;77;6121023;Comidas, Viajes y Traslados                       ;FARMATODO, C.A. ;710,49;;74287
15/2/2024;77;2114010;Otras Cuentas por Pagar ;FARMATODO, C.A. ;;710,49;74287
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;5.888,66;1618
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;942,19;1618
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;6.830,85;;1618
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.052,60;1619
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;968,42;1619
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;7.021,02;;1619
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;7.509,25;1620
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.201,48;1620
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;8.710,73;;1620
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;3.250,18;1621
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;520,03;1621
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;3.770,21;;1621
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.268,02;1622
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;682,88;1622
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;4.950,90;;1622
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.718,13;1623
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;754,9;1623
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;5.473,03;;1623
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;5.618,20;1624
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;898,91;1624
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;6.517,11;;1624
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;5.897,31;1625
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;943,57;1625
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;6.840,88;;1625
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.780,96;1626
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;764,95;1626
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;5.545,91;;1626
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;2.327,86;1627
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;372,46;1627
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;2.700,32;;1627
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;931,09;1628
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;148,97;1628
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;1.080,06;;1628
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;853,54;1629
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;136,57;1629
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;990,11;;1629
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;1.319,16;1630
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;211,07;1630
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;1.530,23;;1630
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.689,69;1631
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.070,35;1631
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;7.760,04;;1631
15/2/2024;77;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;5.665,59;1632
15/2/2024;77;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;906,49;1632
15/2/2024;77;1111001;Caja Principal;RESUMEN DEL DIA;6.572,08;;1632
15/2/2024;77;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;INVERSIONES GONCONSULT 247, C.A.;;1.557,76;22710
15/2/2024;77;2121001;Débito Fiscal IVA;INVERSIONES GONCONSULT 247, C.A.;;249,24;22710
15/2/2024;77;1141002;Retención 75% IVA Clientes;INVERSIONES GONCONSULT 247, C.A.;186,93;;22710
15/2/2024;77;1142001;ISLR Retenido por Clientes;INVERSIONES GONCONSULT 247, C.A.;31,16;;22710
15/2/2024;77;1111001;Caja Principal;INVERSIONES GONCONSULT 247, C.A.;1.588,91;;22710
15/2/2024;77;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;CORPORACION PAYTECH C.A.;;21.865,48;22711
15/2/2024;77;2121001;Débito Fiscal IVA;CORPORACION PAYTECH C.A.;;3.498,48;22711
15/2/2024;77;1141002;Retención 75% IVA Clientes;CORPORACION PAYTECH C.A.;2.623,86;;2,02E+13
15/2/2024;77;1142001;ISLR Retenido por Clientes;CORPORACION PAYTECH C.A.;437,31;;22711
15/2/2024;77;6121040;Gastos de Bancarios y Pasarelas de pago                    ;CORPORACION PAYTECH C.A.;507,28;;22711
15/2/2024;77;1111001;Caja Principal;CORPORACION PAYTECH C.A.;21.795,51;;22711
15/2/2024;77;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;CORPORACION PAYTECH C.A.;;6.405,72;22712
15/2/2024;77;2121001;Débito Fiscal IVA;CORPORACION PAYTECH C.A.;;1.024,92;22712
15/2/2024;77;1141002;Retención 75% IVA Clientes;CORPORACION PAYTECH C.A.;768,69;;2,02E+13
15/2/2024;77;1142001;ISLR Retenido por Clientes;CORPORACION PAYTECH C.A.;128,11;;22712
15/2/2024;77;6121040;Gastos de Bancarios y Pasarelas de pago                    ;CORPORACION PAYTECH C.A.;148,61;;22712
15/2/2024;77;1111001;Caja Principal;CORPORACION PAYTECH C.A.;6.385,23;;22712
15/2/2024;77;2121001;Débito Fiscal IVA;DECLARACION IVA;15.295,87;;IVA
15/2/2024;77;1141002;Retención 75% IVA Clientes;DECLARACION IVA;;3.579,48;IVA
15/2/2024;77;2121003;IVA por Pagar;DECLARACION IVA;;11.716,39;IVA
15/2/2024;77;1142004;ISLR Otros;ISLR 1%;955,99;;ISLR
15/2/2024;77;2124004;Islr 1% por pagar;ISLR 1%;;955,99;ISLR
15/2/2024;77;5131001;Sueldos Empleados                                ;1ra QUINCENA MES 02-2024;390;;NOM
15/2/2024;77;5131005;Bono de Alimentación                     ;1ra QUINCENA MES 02-2024;4.357,20;;NOM
15/2/2024;77;5131008;Prestaciones Sociales-Antiguedad               ;1ra QUINCENA MES 02-2024;81,9;;NOM
15/2/2024;77;5131009;Vacaciones                                        ;1ra QUINCENA MES 02-2024;16,25;;NOM
15/2/2024;77;5131010;Utilidades;1ra QUINCENA MES 02-2024;32,5;;NOM
15/2/2024;77;5131012;Aporte IVSS;1ra QUINCENA MES 02-2024;28,6;;NOM
15/2/2024;77;5131013;Aporte I.N.C.E                                    ;1ra QUINCENA MES 02-2024;7,8;;NOM
15/2/2024;77;5131014;Aporte FAOV                                     ;1ra QUINCENA MES 02-2024;7,8;;NOM
15/2/2024;77;2131002;Retenciones IVSS Empleados;1ra QUINCENA MES 02-2024;;18;NOM
15/2/2024;77;2131003;Retenciones SPF Empleados;1ra QUINCENA MES 02-2024;;2,25;NOM
15/2/2024;77;2131004;Retenciones FAOV Empleados;1ra QUINCENA MES 02-2024;;3,9;NOM
15/2/2024;77;2141001;Aportes IVSS Y SPF ;1ra QUINCENA MES 02-2024;;28,6;NOM
15/2/2024;77;2141002;Aportes FAOV ;1ra QUINCENA MES 02-2024;;7,8;NOM
15/2/2024;77;2141003;Aportes INCES ;1ra QUINCENA MES 02-2024;;7,8;NOM
15/2/2024;77;2161004;Vacaciones por pagar;1ra QUINCENA MES 02-2024;;16,25;NOM
15/2/2024;77;2161005;Utilidades por pagar;1ra QUINCENA MES 02-2024;;32,5;NOM
15/2/2024;77;2241001;Prestaciones Sociales por Pagar;1ra QUINCENA MES 02-2024;;81,9;NOM
15/2/2024;77;2161001;Nomina por Pagar;1ra QUINCENA MES 02-2024;;4.723,05;NOM
15/2/2024;77;6121046;IGTF Moneda Nacional       ;ITF;139,07;;BANESCO
15/2/2024;77;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;109,73;;BANESCO
15/2/2024;77;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;4.390,00;;BANESCO
15/2/2024;77;1111001;Caja Principal;TRANSF A BCO VZLA XXXXX;600;;BANESCO
15/2/2024;77;1111001;Caja Principal;COMPRA DIV;1.870,59;;BANESCO
15/2/2024;77;1112001;Banco Banesco;TRANSFERENCIAS REALIZADAS;;7.109,39;BANESCO
15/2/2024;77;1112001;Banco Banesco;TRANSFERENCIAS RECIBIDAS;7.121,00;;BANESCO
15/2/2024;77;1111001;Caja Principal;TICKET;;5.271,00;BANESCO
15/2/2024;77;1111001;Caja Principal;PUESTO FACTOR 650;;1.850,00;BANESCO
15/2/2024;77;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;2.173,48;;BANCAAMIGA
15/2/2024;77;6121046;IGTF Moneda Nacional       ;ITF;1.697,67;;BANCAAMIGA
15/2/2024;77;1111001;Caja Principal;TRANSF BCO VZLA;26.350,00;;BANCAAMIGA
15/2/2024;77;1111001;Caja Principal;TRANSF BCO VZLA P;220;;BANCAAMIGA
15/2/2024;77;2114001;Cuentas por Pagar Directivos;PAGO INTER;2.062,18;;BANCAAMIGA
15/2/2024;77;6121044;Gastos Eventuales;SAIME;1.140,00;;BANCAAMIGA
15/2/2024;77;2114001;Cuentas por Pagar Directivos;TRANSF KIOSCO;660;;BANCAAMIGA
15/2/2024;77;2114010;Otras Cuentas por Pagar ;MATERIAL DE OFICINA FACT 038929;510;;BANCAAMIGA
15/2/2024;77;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;13.961,00;;BANCAAMIGA
15/2/2024;77;2114010;Otras Cuentas por Pagar ;PAGO FOSPUCA RIF 407122401;6.137,75;;BANCAAMIGA
15/2/2024;77;6121046;IGTF Moneda Nacional       ;ITF ;2,06;;BANCAAMIGA
15/2/2024;77;1111001;Caja Principal;REINTEGRADO;1.800,00;;BANCAAMIGA
15/2/2024;77;6121025;Impuestos Municipales                       ;PAGO ALCADIA DE BARUTA;2.536,07;;BANCAAMIGA
15/2/2024;77;2114001;Cuentas por Pagar Directivos;REIRO XXXXX;185;;BANCAAMIGA
15/2/2024;77;1111001;Caja Principal;TRANS BCO VZLA XXXXX;5.300,00;;BANCAAMIGA
15/2/2024;77;1111001;Caja Principal;TRANSF A BCO VZLA;4.200,00;;BANCAAMIGA
15/2/2024;77;5131006;Bonificaciones Contractuales             ;TRANSF XXXXX;3.730,00;;BANCAAMIGA
